DCC id	Title	Data File	Data Filepath	Level 1 <organism>	Level 2 <Target>	Level 3 <Technique>	Level 4 <File Format>	Filename <Factor>	Filename <Condition>	Filename <Technique>	Filename <ReplicateSetNum>	Filename <ChIP>	Filename <label>	Filename <Build>	Filename <Modencode ID>
2768	Ahringer MP05858_H4DAM1636076_N2_L3	MP05858_H4-N2-L3-1_635.pair	raw_data/MP05858_H4-N2-L3-1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2768
2768	Ahringer MP05858_H4DAM1636076_N2_L3	MP05858_H4-N2-L3-2_532.pair	raw_data/MP05858_H4-N2-L3-2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2768
2768	Ahringer MP05858_H4DAM1636076_N2_L3	MP05858_H4-N2-L3-2_635.pair	raw_data/MP05858_H4-N2-L3-2_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2768
2769	S2_RNA_expression_Tiling_Array	1_41A0A1_271532-5_cy5_cy3.wig	1_41A0A1_271532-5_cy5_cy3.wig	Dmel_r5.4	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	0			Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	29A1-29A0_237370_cy3_cy5.wig	29A1-29A0_237370_cy3_cy5.wig	Dmel_r5.4	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	1			Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	35A1-35A0_237367_cy3_cy5.wig	35A1-35A0_237367_cy3_cy5.wig	Dmel_r5.4	mRNA	RNA-tiling-array	normalized-arrayfile_wiggle	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	2			Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	NimbHX_1_41A0A1_271532-5_532.pair	NimbHX_1_41A0A1_271532-5_532.pair	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_pair	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	0		Cy3 dye	Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	NimbHX_1_41A0A1_271532-5_635.pair	NimbHX_1_41A0A1_271532-5_635.pair	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_pair	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	0		Cy5 dye	Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	NimbHX_29A1-29A0_237370_532.pair	NimbHX_29A1-29A0_237370_532.pair	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_pair	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	1		Cy3 dye	Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	NimbHX_29A1-29A0_237370_635.pair	NimbHX_29A1-29A0_237370_635.pair	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_pair	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	1		Cy5 dye	Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	NimbHX_35A1-35A0_237367_532.pair	NimbHX_35A1-35A0_237367_532.pair	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_pair	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	2		Cy3 dye	Dmel_r5.4	modENCODE_2769
2769	S2_RNA_expression_Tiling_Array	NimbHX_35A1-35A0_237367_635.pair	NimbHX_35A1-35A0_237367_635.pair	Dmel_r5.4	mRNA	RNA-tiling-array	raw-arrayfile_pair	PolyA-RNA	Cell-Line_S2-DRSC;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	RNA-tiling-array	2		Cy5 dye	Dmel_r5.4	modENCODE_2769
2770	Ahringer AB9045_H3K9ME1291918_N2_L3	AB9045_H3K9ME1291918_N2_L3_1.wig	normalized_data/AB9045_H3K9ME1291918_N2_L3_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K9me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2770
2770	Ahringer AB9045_H3K9ME1291918_N2_L3	AB9045_H3K9ME1291918_N2_L3_2.wig	normalized_data/AB9045_H3K9ME1291918_N2_L3_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K9me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2770
2770	Ahringer AB9045_H3K9ME1291918_N2_L3	AB9045_H3K9me1_N2_L3_1_532.pair	raw_data/AB9045_H3K9me1_N2_L3_1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2770
2770	Ahringer AB9045_H3K9ME1291918_N2_L3	AB9045_H3K9me1_N2_L3_1_635.pair	raw_data/AB9045_H3K9me1_N2_L3_1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2770
2770	Ahringer AB9045_H3K9ME1291918_N2_L3	AB9045_H3K9me1_N2_L3_2_532.pair	raw_data/AB9045_H3K9me1_N2_L3_2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2770
2770	Ahringer AB9045_H3K9ME1291918_N2_L3	AB9045_H3K9me1_N2_L3_2_635.pair	raw_data/AB9045_H3K9me1_N2_L3_2_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K9me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2770
2771	Ahringer AB4729_H3K27AC361571_N2_L3	AB4729_H3K27AC361571_N2_L3_1.wig	normalized_data/AB4729_H3K27AC361571_N2_L3_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2771
2771	Ahringer AB4729_H3K27AC361571_N2_L3	AB4729_H3K27AC361571_N2_L3_2.wig	normalized_data/AB4729_H3K27AC361571_N2_L3_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2771
2771	Ahringer AB4729_H3K27AC361571_N2_L3	AB4729_H3K27ac_N2_L3_1_532.pair	raw_data/AB4729_H3K27ac_N2_L3_1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2771
2771	Ahringer AB4729_H3K27AC361571_N2_L3	AB4729_H3K27ac_N2_L3_1_635.pair	raw_data/AB4729_H3K27ac_N2_L3_1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2771
2771	Ahringer AB4729_H3K27AC361571_N2_L3	AB4729_H3K27ac_N2_L3_2_532.pair	raw_data/AB4729_H3K27ac_N2_L3_2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2771
2771	Ahringer AB4729_H3K27AC361571_N2_L3	AB4729_H3K27ac_N2_L3_2_635.pair	raw_data/AB4729_H3K27ac_N2_L3_2_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2771
2773	Ahringer WA30634849_H3K27AC_N2_L3	WA30634849_H3K27ac_N2_L3_1_532.pair	raw_data/WA30634849_H3K27ac_N2_L3_1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2773
2773	Ahringer WA30634849_H3K27AC_N2_L3	WA30634849_H3K27ac_N2_L3_1_635.pair	raw_data/WA30634849_H3K27ac_N2_L3_1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2773
2773	Ahringer WA30634849_H3K27AC_N2_L3	WA30634849_H3K27AC_N2_L3_1.wig	normalized_data/WA30634849_H3K27AC_N2_L3_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2773
2773	Ahringer WA30634849_H3K27AC_N2_L3	WA30634849_H3K27ac_N2_L3_2_532.pair	raw_data/WA30634849_H3K27ac_N2_L3_2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2773
2773	Ahringer WA30634849_H3K27AC_N2_L3	WA30634849_H3K27ac_N2_L3_2_635.pair	raw_data/WA30634849_H3K27ac_N2_L3_2_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2773
2773	Ahringer WA30634849_H3K27AC_N2_L3	WA30634849_H3K27AC_N2_L3_2.wig	normalized_data/WA30634849_H3K27AC_N2_L3_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K27ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2773
2774	Ahringer AB15823_H4K8AC487128_N2_L3	AB15823_H4K8AC487128_N2_L3_1.wig	normalized_data/AB15823_H4K8AC487128_N2_L3_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H4K8ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2774
2774	Ahringer AB15823_H4K8AC487128_N2_L3	AB15823_H4K8AC487128_N2_L3_2.wig	normalized_data/AB15823_H4K8AC487128_N2_L3_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H4K8ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2774
2774	Ahringer AB15823_H4K8AC487128_N2_L3	AB15823_H4K8ac_N2_L3_1_532.pair	raw_data/AB15823_H4K8ac_N2_L3_1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K8ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2774
2774	Ahringer AB15823_H4K8AC487128_N2_L3	AB15823_H4K8ac_N2_L3_1_635.pair	raw_data/AB15823_H4K8ac_N2_L3_1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K8ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2774
2774	Ahringer AB15823_H4K8AC487128_N2_L3	AB15823_H4K8ac_N2_L3_2_532.pair	raw_data/AB15823_H4K8ac_N2_L3_2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K8ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2774
2774	Ahringer AB15823_H4K8AC487128_N2_L3	AB15823_H4K8ac_N2_L3_2_635.pair	raw_data/AB15823_H4K8ac_N2_L3_2_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K8ac	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2774
2775	Ahringer AB8895_H3K4ME1733246_N2_L3	AB8895_H3K4ME1733246_N2_L3_1.wig	normalized_data/AB8895_H3K4ME1733246_N2_L3_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K4me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2775
2775	Ahringer AB8895_H3K4ME1733246_N2_L3	AB8895_H3K4ME1733246_N2_L3_2.wig	normalized_data/AB8895_H3K4ME1733246_N2_L3_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H3K4me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2775
2775	Ahringer AB8895_H3K4ME1733246_N2_L3	AB8895_H3K4me1_N2_L3_1_532.pair	raw_data/AB8895_H3K4me1_N2_L3_1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2775
2775	Ahringer AB8895_H3K4ME1733246_N2_L3	AB8895_H3K4me1_N2_L3_1_635.pair	raw_data/AB8895_H3K4me1_N2_L3_1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2775
2775	Ahringer AB8895_H3K4ME1733246_N2_L3	AB8895_H3K4me1_N2_L3_2_532.pair	raw_data/AB8895_H3K4me1_N2_L3_2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2775
2775	Ahringer AB8895_H3K4ME1733246_N2_L3	AB8895_H3K4me1_N2_L3_2_635.pair	raw_data/AB8895_H3K4me1_N2_L3_2_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H3K4me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	ChIP	Cy5 dye	Cele_WS190	modENCODE_2775
2776	miRNA expression change N2 embryos	Egg_s_3.S-3.WS180.soap.sam	Egg_s_3.S-3.WS180.soap.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_N2;Developmental-Stage_Mixed stage of embryos 20dC	RNA-seq	0			Cele_WS190	modENCODE_2776
2776	miRNA expression change N2 embryos	embryo_miRNA_0210.gff3	embryo_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_N2;Developmental-Stage_Mixed stage of embryos 20dC	RNA-seq	all			Cele_WS190	modENCODE_2776
2776	miRNA expression change N2 embryos	SRR014966.fastq.gz	SRR014966.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_N2;Developmental-Stage_Mixed stage of embryos 20dC	RNA-seq	0			Cele_WS190	modENCODE_2776
2777	miRNA expression change spe-9 N2 L1 larvae	L1_s_5.S-3.WS180.soap.sam	L1_s_5.S-3.WS180.soap.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_N2;Developmental-Stage_mid-L1 20dC 4hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2777
2777	miRNA expression change spe-9 N2 L1 larvae	mid-L1_miRNA_0210.gff3	mid-L1_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_N2;Developmental-Stage_mid-L1 20dC 4hrs post-L1	RNA-seq	all			Cele_WS190	modENCODE_2777
2777	miRNA expression change spe-9 N2 L1 larvae	SRR014967.fastq.gz	SRR014967.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_N2;Developmental-Stage_mid-L1 20dC 4hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2777
2778	miRNA expression change N2 mid-L2 larvae	L2_s_6.S-3.WS180.soap.sam1_header.sam	L2_s_6.S-3.WS180.soap.sam1_header.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_N2;Developmental-Stage_mid-L2 20dC 14hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2778
2778	miRNA expression change N2 mid-L2 larvae	mid-L2_miRNA_0210.gff3	mid-L2_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_N2;Developmental-Stage_mid-L2 20dC 14hrs post-L1	RNA-seq	all			Cele_WS190	modENCODE_2778
2778	miRNA expression change N2 mid-L2 larvae	SRR014968.fastq.gz	SRR014968.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_N2;Developmental-Stage_mid-L2 20dC 14hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2778
2779	miRNA expression change N2 mid-L3 larvae	L3_s_7.S-3.WS180.soap.sam1_header.sam	L3_s_7.S-3.WS180.soap.sam1_header.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_N2;Developmental-Stage_mid-L3 20dC 25hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2779
2779	miRNA expression change N2 mid-L3 larvae	mid-L3_miRNA_0210.gff3	mid-L3_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_N2;Developmental-Stage_mid-L3 20dC 25hrs post-L1	RNA-seq	all			Cele_WS190	modENCODE_2779
2779	miRNA expression change N2 mid-L3 larvae	SRR014969.fastq.gz	SRR014969.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_N2;Developmental-Stage_mid-L3 20dC 25hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2779
2780	miRNA expression change N2 mid-L4 larvae	L4_s_8.S-3.WS180.soap.sam1_header.sam	L4_s_8.S-3.WS180.soap.sam1_header.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_N2;Developmental-Stage_mid-L4 20dC 36hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2780
2780	miRNA expression change N2 mid-L4 larvae	mid-L4_miRNA_0210.gff3	mid-L4_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_N2;Developmental-Stage_mid-L4 20dC 36hrs post-L1	RNA-seq	all			Cele_WS190	modENCODE_2780
2780	miRNA expression change N2 mid-L4 larvae	SRR014970.fastq.gz	SRR014970.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_N2;Developmental-Stage_mid-L4 20dC 36hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2780
2781	miRNA expression change N2 young adult	Adult_s_1.S-3.WS180.soap.sam1_header.sam	Adult_s_1.S-3.WS180.soap.sam1_header.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_N2;Developmental-Stage_yAdult 20dC 48hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2781
2781	miRNA expression change N2 young adult	SRR014971.fastq.gz	SRR014971.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_N2;Developmental-Stage_yAdult 20dC 48hrs post-L1	RNA-seq	0			Cele_WS190	modENCODE_2781
2781	miRNA expression change N2 young adult	young-adult_miRNA_0210.gff3	young-adult_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_N2;Developmental-Stage_yAdult 20dC 48hrs post-L1	RNA-seq	all			Cele_WS190	modENCODE_2781
2782	miRNA expression change dpy-5;him-8 young adult male	male-yAd_miRNA_0210.gff3	male-yAd_miRNA_0210.gff3	Cele_WS190	small-RNA	RNA-seq	gene-model_gff3	small-RNA	Strain_dpy28(y1);him-8(e1489);Developmental-Stage_yAdult Males 23dC	RNA-seq	all			Cele_WS190	modENCODE_2782
2782	miRNA expression change dpy-5;him-8 young adult male	SRR014972.fastq.gz	SRR014972.fastq.gz	Cele_WS190	small-RNA	RNA-seq	raw-seqfile_fastq	small-RNA	Strain_dpy28(y1);him-8(e1489);Developmental-Stage_yAdult Males 23dC	RNA-seq	0			Cele_WS190	modENCODE_2782
2782	miRNA expression change dpy-5;him-8 young adult male	yMale_dpyhim_s_6.S-3.WS180.soap.sam	yMale_dpyhim_s_6.S-3.WS180.soap.sam	Cele_WS190	small-RNA	RNA-seq	alignment_sam	small-RNA	Strain_dpy28(y1);him-8(e1489);Developmental-Stage_yAdult Males 23dC	RNA-seq	0			Cele_WS190	modENCODE_2782
2783	MCM KC-167 ChIP-Seq experiment	KC_MCM_26.bed.gff3	KC_MCM_26.bed.gff3	Dmel_r5.4	DNA-Replication	ChIP-seq	computed-peaks_gff3	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq	all			Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	KC_MCM_26.wig	KC_MCM_26.wig	Dmel_r5.4	DNA-Replication	ChIP-seq	coverage-graph_wiggle	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq		ChIP		Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	KC_MCM_27.bed.gff3	KC_MCM_27.bed.gff3	Dmel_r5.4	DNA-Replication	ChIP-seq	computed-peaks_gff3	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq	all			Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	KC_MCM_27.wig	KC_MCM_27.wig	Dmel_r5.4	DNA-Replication	ChIP-seq	coverage-graph_wiggle	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq		ChIP		Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	KC_MCM.bed.gff3	KC_MCM.bed.gff3	Dmel_r5.4	DNA-Replication	ChIP-seq	computed-peaks_gff3	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq	all			Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	KC_MCM.wig	KC_MCM.wig	Dmel_r5.4	DNA-Replication	ChIP-seq	coverage-graph_wiggle	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq		ChIP		Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	SRR037525.fastq.gz	SRR037525.fastq.gz	Dmel_r5.4	DNA-Replication	ChIP-seq	raw-seqfile_fastq	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq		ChIP		Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	SRR037526.fastq.gz	SRR037526.fastq.gz	Dmel_r5.4	DNA-Replication	ChIP-seq	raw-seqfile_fastq	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq		ChIP		Dmel_r5.4	modENCODE_2783
2783	MCM KC-167 ChIP-Seq experiment	SRR037527.fastq.gz	SRR037527.fastq.gz	Dmel_r5.4	DNA-Replication	ChIP-seq	raw-seqfile_fastq	MCM2-7 complex	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	ChIP-seq		input		Dmel_r5.4	modENCODE_2783
2784	Ahringer AB9051_H4K20ME1104513_N2_L3	AB9051_H4K20ME1104513_N2_L3_1.wig	normalized_data/AB9051_H4K20ME1104513_N2_L3_1.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H4K20me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0			Cele_WS190	modENCODE_2784
2784	Ahringer AB9051_H4K20ME1104513_N2_L3	AB9051_H4K20ME1104513_N2_L3_2.wig	normalized_data/AB9051_H4K20ME1104513_N2_L3_2.wig	Cele_WS190	Histone-Modification	ChIP-chip	normalized-arrayfile_wiggle	H4K20me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1			Cele_WS190	modENCODE_2784
2784	Ahringer AB9051_H4K20ME1104513_N2_L3	AB9051_H4K20me1_N2_L3_1_532.pair	raw_data/AB9051_H4K20me1_N2_L3_1_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K20me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	input	Cy3 dye	Cele_WS190	modENCODE_2784
2784	Ahringer AB9051_H4K20ME1104513_N2_L3	AB9051_H4K20me1_N2_L3_1_635.pair	raw_data/AB9051_H4K20me1_N2_L3_1_635.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K20me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	0	ChIP	Cy5 dye	Cele_WS190	modENCODE_2784
2784	Ahringer AB9051_H4K20ME1104513_N2_L3	AB9051_H4K20me1_N2_L3_2_532.pair	raw_data/AB9051_H4K20me1_N2_L3_2_532.pair	Cele_WS190	Histone-Modification	ChIP-chip	raw-arrayfile_pair	H4K20me1	Developmental-Stage_L3 Larva;temperature_20 degree celsius	ChIP-chip	1	input	Cy3 dye	Cele_WS190	modENCODE_2784
